open_dif	close_dif	status
0.12004804611206055	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
-0.06002402305603027	0.0	SHORT
0.0	0.0	SHORT
-0.06002402305603027	0.0	SHORT
0.0	0.0	SHORT
0.2921168804168701	-0.1300520896911621	SHORT
0.0	0.0	SHORT
0.05602240562438965	0.0	SHORT
-0.01800715923309326	0.0	SHORT
0.0	0.0	SHORT
-0.0160064697265625	0.0	SHORT
0.06602644920349121	-0.0400160551071167	SHORT
-0.20608234405517578	0.0960383415222168	LONG
0.04601848125457764	0.0	SHORT
0.15406155586242676	0.06602644920349121	LONG
0.21808719635009766	-0.054021596908569336	SHORT
0.07402968406677246	-0.14605844020843506	SHORT
0.0	-0.05602240562438965	SHORT
0.10204076766967773	-0.10404157638549805	SHORT
-0.02601039409637451	-0.09203684329986572	SHORT
0.01800715923309326	-0.030012011528015137	SHORT
-0.16806721687316895	0.09803926944732666	LONG
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
0.05001997947692871	0.09803926944732666	LONG
0.062024712562561035	0.49619853496551514	LONG
-0.0060024261474609375	-0.10003995895385742	SHORT
0.10003995895385742	-0.3521409034729004	SHORT
0.23609447479248047	-0.13405358791351318	SHORT
0.09803915023803711	-0.04201674461364746	SHORT
0.036014437675476074	-0.07603049278259277	SHORT
0.014005661010742188	0.09403765201568604	LONG
-0.14405763149261475	0.1380552053451538	LONG
-0.012004852294921875	-0.01800715923309326	SHORT
-0.09003603458404541	-0.07603037357330322	SHORT
0.11604642868041992	-0.05402171611785889	SHORT
-0.09403753280639648	0.0960383415222168	LONG
-0.120047926902771	0.08003199100494385	LONG
-0.028011202812194824	0.02601039409637451	LONG
0.0060024261474609375	0.10003995895385742	LONG
0.004001617431640625	-0.036014437675476074	SHORT
-0.0080031156539917	0.0	SHORT
-0.0160064697265625	-0.1120448112487793	SHORT
0.0060024261474609375	0.062024831771850586	LONG
-0.0020008087158203125	-0.05802321434020996	SHORT
-0.2260904312133789	0.15206074714660645	LONG
0.030012011528015137	-0.06602632999420166	SHORT
-0.030012011528015137	0.06802713871002197	LONG
-0.12805116176605225	-0.05602240562438965	SHORT
0.02601039409637451	0.0960383415222168	LONG
0.0	0.0	SHORT
-0.006002306938171387	0.3001199960708618	LONG
0.30012011528015137	-0.23409366607666016	SHORT
0.31612634658813477	-0.33613431453704834	SHORT
-0.11804723739624023	0.120047926902771	LONG
0.0	0.0	SHORT
-0.010003924369812012	0.11004400253295898	LONG
-0.17406964302062988	0.12605047225952148	LONG
-0.062024831771850586	0.10204076766967773	LONG
-0.05802321434020996	-0.14805924892425537	SHORT
0.08603441715240479	0.020008087158203125	LONG
-0.0640256404876709	-0.03401362895965576	SHORT
0.0480191707611084	0.08203291893005371	LONG
-0.03801524639129639	0.00800323486328125	LONG
-0.052020907402038574	0.0400160551071167	LONG
0.05802321434020996	0.0	SHORT
0.012004852294921875	-0.05002009868621826	SHORT
0.0400160551071167	-0.09803926944732666	SHORT
0.20808327198028564	-0.17206883430480957	SHORT
-0.014005541801452637	-0.12204885482788086	SHORT
-0.162064790725708	0.010003924369812012	LONG
0.15606248378753662	-0.0240095853805542	SHORT
-0.152060866355896	-0.03801524639129639	SHORT
-0.03601431846618652	0.10404157638549805	LONG
-0.09803926944732666	-0.012004733085632324	SHORT
0.020007967948913574	0.1360543966293335	LONG
-0.09003603458404541	0.2160865068435669	LONG
-0.02601039409637451	-0.10204088687896729	SHORT
-0.006002306938171387	-0.0880352258682251	SHORT
-0.004001617431640625	-0.0060024261474609375	SHORT
0.010004043579101562	-0.04201686382293701	SHORT
0.03201282024383545	-0.09003603458404541	SHORT
0.0160064697265625	0.05802321434020996	LONG
-0.1040416955947876	0.030012011528015137	LONG
0.09403765201568604	0.0	SHORT
0.0060024261474609375	0.120047926902771	LONG
-0.05001997947692871	-0.10804319381713867	SHORT
0.15806317329406738	0.0	SHORT
-0.0320127010345459	0.030012011528015137	LONG
-0.018007278442382812	-0.05202078819274902	SHORT
0.0020008087158203125	-0.020007967948913574	SHORT
-0.06802725791931152	0.03801524639129639	LONG
0.006002306938171387	0.0	SHORT
-0.022008776664733887	0.0	SHORT
-0.03401362895965576	0.12004804611206055	LONG
-0.12004804611206055	0.12004804611206055	LONG
0.00800323486328125	-0.15606248378753662	SHORT
0.03801524639129639	-0.0060024261474609375	SHORT
-0.054021596908569336	0.0240095853805542	LONG
0.07402968406677246	0.0	SHORT
-0.07603049278259277	0.0020008087158203125	LONG
0.07603049278259277	0.0	SHORT
-0.0400160551071167	-0.03801524639129639	SHORT
0.018007278442382812	-0.10204088687896729	SHORT
0.02601039409637451	0.12605047225952148	LONG
0.0	0.0	SHORT
0.0	0.0	SHORT
-0.1360543966293335	0.03401362895965576	LONG
0.0	0.0	SHORT
0.030012011528015137	0.0	SHORT
0.012004733085632324	-0.028011202812194824	SHORT
0.0	0.0	SHORT
0.0	0.0	SHORT
-0.07803118228912354	0.03201282024383545	LONG
0.0	0.0	SHORT
0.0640256404876709	0.10003995895385742	LONG
0.0020008087158203125	0.09803915023803711	LONG
0.11204493045806885	-0.152060866355896	SHORT
0.12004804611206055	-0.10004007816314697	SHORT
-0.030012011528015137	0.07402968406677246	LONG
0.01800715923309326	-0.12204885482788086	SHORT
0.0	0.020008087158203125	LONG
-0.0400160551071167	-0.01800715923309326	SHORT
0.012004733085632324	0.03201282024383545	LONG
-0.04401755332946777	0.0240095853805542	LONG
0.05802321434020996	-0.09403765201568604	SHORT
-0.05001997947692871	0.012004733085632324	LONG
-0.012004733085632324	-0.07603049278259277	SHORT
0.018007278442382812	-0.010004043579101562	SHORT
-0.004001617431640625	-0.01800715923309326	SHORT
0.04201686382293701	-0.08603441715240479	SHORT
0.06602632999420166	-0.0720287561416626	SHORT
0.0720287561416626	-0.2000800371170044	SHORT
0.05202078819274902	0.12605047225952148	LONG
0.13205277919769287	-0.15005993843078613	SHORT
0.07402956485748291	-0.010004043579101562	SHORT
-0.0080031156539917	-0.1920769214630127	SHORT
0.09403765201568604	-0.15406155586242676	SHORT
0.004001498222351074	-0.09203678369522095	SHORT
0.03201282024383545	-0.0020008087158203125	SHORT
-0.07002800703048706	0.004001617431640625	LONG
-0.03201282024383545	-0.018007218837738037	SHORT
-0.020007967948913574	-0.152060866355896	SHORT
0.03801524639129639	0.032012760639190674	LONG
0.076030433177948	-0.10404163599014282	SHORT
0.0	0.09003603458404541	LONG
0.076030433177948	0.09803920984268188	LONG
-0.014005601406097412	0.12204879522323608	LONG
0.08203279972076416	0.0020008087158203125	LONG
-0.02601039409637451	0.05202078819274902	LONG
0.030012011528015137	-0.13005197048187256	SHORT
0.004001617431640625	0.10003995895385742	LONG
0.030012011528015137	-0.03401362895965576	SHORT
-0.010003924369812012	0.04001593589782715	LONG
0.054021596908569336	-0.07803118228912354	SHORT
0.05202078819274902	0.16406559944152832	LONG
-0.01600635051727295	-0.17206883430480957	SHORT
-0.020007967948913574	-0.004001617431640625	SHORT
-0.00800323486328125	0.004001617431640625	LONG
-0.0400160551071167	0.020008087158203125	LONG
-0.0160064697265625	0.2240896224975586	LONG
-0.08803510665893555	-0.1680673360824585	SHORT
-0.0080031156539917	-0.00800323486328125	SHORT
0.0880352258682251	-0.06002402305603027	SHORT
-0.11604642868041992	0.0640256404876709	LONG
0.07603037357330322	0.012004852294921875	LONG
-0.00800323486328125	-0.10404157638549805	SHORT
0.03601431846618652	0.0	SHORT
0.24409770965576172	-0.2240896224975586	SHORT
-0.0240095853805542	0.08403360843658447	LONG
-0.09203684329986572	0.004001617431640625	LONG
0.0240095853805542	-0.0160064697265625	SHORT
-0.06402552127838135	0.020007967948913574	LONG
-0.020007967948913574	0.05602240562438965	LONG
0.0080031156539917	-0.004001498222351074	SHORT
0.04001593589782715	0.0	SHORT
0.0	0.0	SHORT
-0.08003199100494385	0.0	SHORT
-0.020007967948913574	0.004001617431640625	LONG
0.03601431846618652	0.0400160551071167	LONG
0.00800323486328125	-0.036014437675476074	SHORT
-0.036014437675476074	0.0	SHORT
0.0	0.0	SHORT
-0.012004733085632324	-0.00800323486328125	SHORT
-0.036014437675476074	0.10004007816314697	LONG
0.0320127010345459	0.028011202812194824	LONG
-0.0720287561416626	-0.012004852294921875	SHORT
0.10004007816314697	-0.0640256404876709	SHORT
0.0	-0.0720287561416626	SHORT
-0.00800323486328125	0.0	SHORT
-0.004001617431640625	0.0	SHORT
0.0	0.012004852294921875	LONG
0.0	0.0	SHORT
0.0	0.19207680225372314	LONG
-0.004001617431640625	-0.16806721687316895	SHORT
0.1600639820098877	-0.2601040005683899	SHORT
0.02000802755355835	0.1600639820098877	LONG
-0.11604642868041992	-0.10003995895385742	SHORT
0.0480191707611084	0.0880352258682251	LONG
0.0720287561416626	-0.020007967948913574	SHORT
0.0160064697265625	0.0	SHORT
-0.12404966354370117	-0.004001617431640625	SHORT
0.004001617431640625	0.01600635051727295	LONG
0.0	0.0	SHORT
0.16406571865081787	0.012004733085632324	LONG
-0.13205277919769287	0.22008800506591797	LONG
-0.0240095853805542	0.028011202812194824	LONG
-0.05202078819274902	-0.04801928997039795	SHORT
0.00800323486328125	-0.05602240562438965	SHORT
0.004001617431640625	-0.0240095853805542	SHORT
-0.0160064697265625	-0.012004733085632324	SHORT
-0.004001617431640625	0.0	SHORT
-0.0240095853805542	0.036014437675476074	LONG
-0.02400970458984375	-0.0080031156539917	SHORT
-0.0240095853805542	-0.0160064697265625	SHORT
0.0400160551071167	0.0	SHORT
-0.044017672538757324	-0.0240095853805542	SHORT
0.036014437675476074	-0.05602240562438965	SHORT
0.0	0.0	SHORT
-0.02000802755355835	-0.028011202812194824	SHORT
-0.02000802755355835	0.024009644985198975	LONG
0.016006410121917725	-0.07202881574630737	SHORT
0.032012760639190674	0.024009644985198975	LONG
-0.0120047926902771	0.008003175258636475	LONG
-0.0640256404876709	0.0400160551071167	LONG
0.06402558088302612	-0.06402558088302612	SHORT
0.008003175258636475	-0.016006410121917725	SHORT
0.00800323486328125	0.0	SHORT
-0.0520208477973938	-0.0480191707611084	SHORT
0.16406559944152832	-0.0360143780708313	SHORT
-0.048019230365753174	-0.06802719831466675	SHORT
0.03201282024383545	-0.03201282024383545	SHORT
0.004001617431640625	-0.048019230365753174	SHORT
0.008003175258636475	-0.00400155782699585	SHORT
-0.02000802755355835	-0.10804319381713867	SHORT
0.040015995502471924	-0.036014437675476074	SHORT
0.05602240562438965	-0.032012760639190674	SHORT
0.0	0.22809123992919922	LONG
0.06402558088302612	-0.1360543966293335	SHORT
0.08403360843658447	-0.13605445623397827	SHORT
0.0	-0.00400155782699585	SHORT
0.0	-0.09203684329986572	SHORT
0.04401761293411255	0.07202881574630737	LONG
0.016006410121917725	0.004001617431640625	LONG
-0.004001617431640625	-0.076030433177948	SHORT
0.05602240562438965	-0.0120047926902771	SHORT
1.092436969280243	-0.32012808322906494	SHORT
0.7202882766723633	-0.19607853889465332	SHORT
-0.34413766860961914	-0.424169659614563	SHORT
-0.3361344337463379	-0.1000400185585022	SHORT
0.08003199100494385	-0.06802719831466675	SHORT
-0.03201282024383545	-0.076030433177948	SHORT
0.036014437675476074	-0.15606242418289185	SHORT
0.0360143780708313	-0.008003175258636475	SHORT
0.09603840112686157	-0.0880352258682251	SHORT
0.02000802755355835	-0.02000802755355835	SHORT
-0.0240095853805542	0.03201282024383545	LONG
0.040015995502471924	-0.016006410121917725	SHORT
-0.008003175258636475	-0.03201282024383545	SHORT
0.0120047926902771	0.02000802755355835	LONG
0.0240095853805542	0.048019230365753174	LONG
0.020007967948913574	-0.11604642868041992	SHORT
0.00800323486328125	0.06402558088302612	LONG
0.00800323486328125	0.028011202812194824	LONG
0.00400155782699585	0.024009644985198975	LONG
-0.016006410121917725	0.008003175258636475	LONG
-0.0120047926902771	0.03201282024383545	LONG
0.6122449040412903	-0.12004804611206055	SHORT
-0.06002402305603027	-0.06802713871002197	SHORT
0.24009597301483154	-0.13205277919769287	SHORT
0.06002402305603027	-0.14005601406097412	SHORT
0.0	0.03201282024383545	LONG
0.012004733085632324	-0.036014437675476074	SHORT
-0.03201282024383545	-0.01600635051727295	SHORT
0.08403360843658447	-0.05202078819274902	SHORT
-0.004001617431640625	-0.028011202812194824	SHORT
-0.020007967948913574	0.0	SHORT
-0.036014437675476074	0.0240095853805542	LONG
0.14405763149261475	-0.11604642868041992	SHORT
-0.028011202812194824	-0.01600635051727295	SHORT
-0.012004852294921875	0.004001617431640625	LONG
-0.01600635051727295	-0.0400160551071167	SHORT
-0.0480191707611084	0.06802713871002197	LONG
0.08003199100494385	-0.028011202812194824	SHORT
0.1280512809753418	0.08403360843658447	LONG
0.10003995895385742	-0.012004733085632324	SHORT
0.03201282024383545	-0.05602240562438965	SHORT
-0.07202887535095215	0.04801928997039795	LONG
0.08803510665893555	0.07603049278259277	LONG
0.004001617431640625	0.03201282024383545	LONG
0.20408153533935547	-0.05602240562438965	SHORT
0.22008812427520752	0.04001593589782715	LONG
-0.02400946617126465	0.22008800506591797	LONG
0.06802701950073242	0.05602240562438965	LONG
0.004001617431640625	-0.20408153533935547	SHORT
-0.05602240562438965	-0.20408165454864502	SHORT
-0.012004733085632324	0.17206883430480957	LONG
0.2400960922241211	-0.00800323486328125	SHORT
0.3041214942932129	-0.12004804611206055	SHORT
-0.02400946617126465	0.0	SHORT
0.04001593589782715	0.0160064697265625	LONG
0.21208477020263672	-0.07603049278259277	SHORT
0.04001617431640625	0.05602240562438965	LONG
0.06002402305603027	-0.15206098556518555	SHORT
-0.14005589485168457	0.1120448112487793	LONG
-0.004001617431640625	-0.0160064697265625	SHORT
-0.07603025436401367	-0.20408177375793457	SHORT
-0.020007848739624023	0.08803510665893555	LONG
-0.07603049278259277	0.00800323486328125	LONG
0.032012939453125	-0.05602240562438965	SHORT
-0.07202887535095215	-0.07202887535095215	SHORT
-0.02400946617126465	0.1280510425567627	LONG
0.02400970458984375	0.07202887535095215	LONG
-0.036014556884765625	0.07603049278259277	LONG
0.05202078819274902	-0.0320127010345459	SHORT
-0.05602240562438965	0.05602240562438965	LONG
0.2561023235321045	0.05202078819274902	LONG
-0.12404966354370117	-0.1600639820098877	SHORT
-0.03601431846618652	-0.00800323486328125	SHORT
-0.0480191707611084	0.05602240562438965	LONG
0.0	0.08803510665893555	LONG
-0.004001617431640625	-0.1120448112487793	SHORT
0.31612658500671387	-0.036014556884765625	SHORT
0.0	-0.08403348922729492	SHORT
-0.00800323486328125	0.12004804611206055	LONG
0.00800323486328125	-0.08403372764587402	SHORT
0.0640256404876709	0.2080831527709961	LONG
-0.004001617431640625	0.09203696250915527	LONG
-0.05602240562438965	-0.10804319381713867	SHORT
-0.012004852294921875	0.00800323486328125	LONG
-0.0160064697265625	0.3521409034729004	LONG
0.06802725791931152	0.23609447479248047	LONG
0.34413743019104004	0.052021026611328125	LONG
0.09203672409057617	-0.47218894958496094	SHORT
0.2921168804168701	0.2561025619506836	LONG
0.08803510665893555	0.4481792449951172	LONG
0.22008800506591797	0.14005613327026367	LONG
-0.14005613327026367	-0.11604642868041992	SHORT
-0.2761101722717285	-0.3841538429260254	SHORT
0.15606260299682617	-0.6162467002868652	SHORT
0.0800321102142334	0.14005589485168457	LONG
0.020008087158203125	0.34813928604125977	LONG
-0.0800318717956543	-0.10804343223571777	SHORT
0.0640256404876709	0.17206859588623047	LONG
0.08403396606445312	0.7082829475402832	LONG
1.5500202178955078	0.48999977111816406	LONG
-0.9899997711181641	-0.5199999809265137	SHORT
0.26999998092651367	-0.13000011444091797	SHORT
0.0	-0.17999982833862305	SHORT
-0.2200002670288086	0.03000020980834961	LONG
0.25	-0.32000017166137695	SHORT
0.019999980926513672	-0.15999984741210938	SHORT
-0.059999942779541016	-0.3899998664855957	SHORT
-0.019999980926513672	-0.05000019073486328	SHORT
0.059999942779541016	0.3299999237060547	LONG
-0.21000003814697266	-0.2799997329711914	SHORT
0.039999961853027344	-0.4099998474121094	SHORT
0.5999999046325684	-0.34999990463256836	SHORT
-0.09000015258789062	-0.17999982833862305	SHORT
-0.03000020980834961	0.09000015258789062	LONG
0.029999732971191406	-0.20999979972839355	SHORT
0.16000008583068848	-0.1700000762939453	SHORT
-0.08000016212463379	0.19000029563903809	LONG
-0.13000011444091797	0.08999991416931152	LONG
-0.04999995231628418	-0.25	SHORT
-0.009999990463256836	0.019999980926513672	LONG
0.0	-0.15000009536743164	SHORT
0.019999980926513672	-0.19000005722045898	SHORT
0.29000020027160645	-0.24000000953674316	SHORT
0.039999961853027344	0.0	SHORT
-0.059999942779541016	-0.1700000762939453	SHORT
0.0	0.0	SHORT
0.04999995231628418	0.12000012397766113	LONG
-0.009999990463256836	0.019999980926513672	LONG
0.0	-0.21000003814697266	SHORT
-0.019999980926513672	0.08999991416931152	LONG
0.12000012397766113	0.04999995231628418	LONG
0.34999990463256836	-0.059999942779541016	SHORT
0.18000006675720215	-0.19000005722045898	SHORT
-0.10000014305114746	0.32000017166137695	LONG
-0.13000011444091797	-0.18000006675720215	SHORT
-0.019999980926513672	-0.15999984741210938	SHORT
-0.04999995231628418	-0.38000011444091797	SHORT
0.15000009536743164	-0.019999980926513672	SHORT
0.059999942779541016	0.28999996185302734	LONG
0.08999991416931152	-0.24000000953674316	SHORT
-0.039999961853027344	0.06999993324279785	LONG
-0.029999971389770508	-0.009999990463256836	SHORT
0.07000017166137695	0.029999971389770508	LONG
-0.09000015258789062	-0.019999980926513672	SHORT
0.21000003814697266	0.1100001335144043	LONG
0.059999942779541016	0.18000006675720215	LONG
0.2999997138977051	0.23000001907348633	LONG
0.1400003433227539	0.4099998474121094	LONG
0.09000015258789062	-0.40000009536743164	SHORT
-0.039999961853027344	-0.21000003814697266	SHORT
0.09999990463256836	0.1100001335144043	LONG
0.04999971389770508	-0.25	SHORT
-0.08999967575073242	-0.019999980926513672	SHORT
-0.039999961853027344	0.0	SHORT
0.039999961853027344	0.059999942779541016	LONG
0.039999961853027344	0.0	SHORT
-0.03000020980834961	-0.019999980926513672	SHORT
0.039999961853027344	-0.04999971389770508	SHORT
0.009999752044677734	0.07000017166137695	LONG
0.029999732971191406	0.13000011444091797	LONG
0.11999988555908203	-0.09999990463256836	SHORT
-0.19999980926513672	-0.40000009536743164	SHORT
0.07000017166137695	-0.019999980926513672	SHORT
-0.08000016212463379	-0.15000009536743164	SHORT
-0.04999995231628418	0.2800002098083496	LONG
0.0	-0.010000228881835938	SHORT
0.11999988555908203	-0.20999979972839355	SHORT
0.0	-0.1700000762939453	SHORT
-0.04999995231628418	-0.28999996185302734	SHORT
-0.039999961853027344	-0.5099999904632568	SHORT
0.04999995231628418	0.06999993324279785	LONG
-0.009999990463256836	0.04999995231628418	LONG
0.0	-0.08999991416931152	SHORT
0.039999961853027344	-0.019999980926513672	SHORT
0.0	0.0	SHORT
0.019999980926513672	-0.18000006675720215	SHORT
-0.029999971389770508	0.009999990463256836	LONG
0.04999995231628418	-0.009999990463256836	SHORT
0.0	-0.3599998950958252	SHORT
